trial_id,schedule_index,question_id,category,comparison_file,order,prompt_condition,repetition,candidate_a,candidate_b,collection_status,raw_record_sha256,valid,verdict,selected_candidate,parse_reason,fastchat_valid,fastchat_verdict,fastchat_selected_candidate,fastchat_parse_reason
44be6d9642c3b5687c32,113,101,reasoning,gpt-4.jsonl,comparison_baseline,original,1,comparison,baseline,collected,e8f42be8ed5c9dc16d94064e1a7a0d945c1a3d2d932f96354bb6065b3147f0f8,True,B,baseline,,True,B,baseline,
7e6e593e3395cafc1920,114,143,stem,gpt-4.jsonl,comparison_baseline,original,3,comparison,baseline,collected,7783a63a3136f2b402c79c63848bbe5858e20aa03405f11d6f4b227c1cbf0bf5,True,A,comparison,,True,A,comparison,
692dbc22221e2714bebc,115,153,humanities,alpaca-13b.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,bc9bb179f8f45f946bd17e4ca77a61ab31d5b1af23a26aa139fede20442e57ae,True,B,baseline,,True,B,baseline,
c0e565fe45fdd0149d01,116,142,stem,gpt-4.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,b18ecb39938a5f7c2f825ceb400fb9db45357cbd9563065cb09edf0ecbb8b76f,True,B,comparison,,True,B,comparison,
faf6bb8554693ad41791,117,152,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,65715d620bc4f4c202815f67761cf0ac9b61d4cde965f80df1bdb2cedbd14138,True,A,baseline,,True,A,baseline,
7eeb9c4ca24770adaac3,118,82,writing,gpt-4.jsonl,comparison_baseline,original,1,comparison,baseline,collected,6e6389b34cb50c685849fddb000f4be97d268c688ba3a964f8e9c3e3cd7dbac5,True,A,comparison,,True,A,comparison,
5b35b9560bf46c19b8e4,119,142,stem,alpaca-13b.jsonl,baseline_comparison,original,1,baseline,comparison,collected,e4bce9f45ad831ca224aa9612196a41fd74281dd258ff77216d16ed09a0184f0,True,A,baseline,,True,A,baseline,
9b4763c603cd0c5dc138,120,151,humanities,gpt-4.jsonl,baseline_comparison,original,2,baseline,comparison,collected,eb2fccbfd6624cbf057a9d974fd296599048aca497738b42347054ed522f10c6,True,B,comparison,,True,B,comparison,
75ef0326d8b51857790f,121,103,reasoning,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,c795682976c5b88a55199d027e72f5fbc93450d20c5d70ee288b5fce0407fe3d,True,A,baseline,,True,A,baseline,
db837d59c7282fdefef0,122,103,reasoning,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,84377b0edc21d08271bb0e5cd508beaf9df2a4bf8574a1451c1b1cca5d4a83c9,True,B,baseline,,True,B,baseline,
0390a4672bba12e20fb8,123,102,reasoning,gpt-4.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,cd46c8d2a43ce2b1781c2fc31da36818035258f81a5fb4f13fde03afe4e48867,True,B,baseline,,True,B,baseline,
e5a78e19816a0498b8d6,124,83,writing,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,f34d6f869839d8430a459899cb21aef4fde0af6758c60482ee5f0a52f9adb40d,True,A,comparison,,True,A,comparison,
2a2e2b94844db91a5ebb,125,101,reasoning,gpt-4.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,8b1951d7d200eb09368acc6df6d742460ec97a30110eb38783541dc74d22cc8a,True,B,baseline,,True,B,baseline,
0ab29ddb6694d2063771,126,103,reasoning,alpaca-13b.jsonl,baseline_comparison,original,1,baseline,comparison,collected,d2441e4dbf8580cec41b83c7e844ed899b0528ab29d22e32a9394ed109b1e3ed,True,A,baseline,,True,A,baseline,
07a94c864f0c91eb8f9a,127,151,humanities,alpaca-13b.jsonl,baseline_comparison,original,1,baseline,comparison,collected,a357225ebf274e32e9b862fcf2c4bd9bb1eb9c638afa4eee8d8f6e091db0f045,True,A,baseline,,True,A,baseline,
45531893381c41dca79f,128,81,writing,alpaca-13b.jsonl,baseline_comparison,original,3,baseline,comparison,collected,fdc4b5dbc29318a72f1a2477e829b23990952d72d1c8f921cc509cc3b5e9f191,True,A,baseline,,True,A,baseline,
453ce266b989e8c680f2,129,83,writing,gpt-4.jsonl,comparison_baseline,original,2,comparison,baseline,collected,059f2ad0f9af35876dca13622e1ca24eeda8b9963f5bf29acfb72d0732290196,True,A,comparison,,True,A,comparison,
c962b3174aa6619f3ab0,130,143,stem,gpt-3.5-turbo.jsonl,baseline_comparison,original,3,baseline,comparison,collected,f7099c8bed57db8c05d952743d015c70e8ea70d9f57d27661093c179de88833c,True,B,comparison,,True,B,comparison,
9cba118e23b62fb4cbba,131,152,humanities,alpaca-13b.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,57a39d1cb783da9706cc5e675caaa03a752fbaf0ffd11797aa7291b4fcbfb6db,True,B,baseline,,True,B,baseline,
28d092cfe11ca34e2441,132,102,reasoning,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,fe6afe94e8d0a6539560b68a4ba5fdb43fadf7d07ddef1490da09542091c0871,True,A,baseline,,True,A,baseline,
69459fe20f0d28887060,133,151,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,original,2,baseline,comparison,collected,954cd2445b899db5e7e55df861c012e6a11341edc1e2f13ac004ba2060b70449,True,A,baseline,,True,A,baseline,
e18adc6ca10fef4fa75d,134,102,reasoning,gpt-4.jsonl,baseline_comparison,original,2,baseline,comparison,collected,8f8a5db23866b28669a535a8b385b59b3fadd0eaf85b5b82a2be38100c41eb1b,True,A,baseline,,True,A,baseline,
fc6b44027e7f38c5b7b8,135,141,stem,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,cd01274d23041c9fe64be3f426e2942edf049026141a609a360ac3369d4f0e6e,True,A,baseline,,True,A,baseline,
86adf05bb9cac49c5651,136,141,stem,alpaca-13b.jsonl,baseline_comparison,original,1,baseline,comparison,collected,3fc3fb5cfbca670f9e61dadbaf9ce4b85ae6bd7a8192c8c00a08dc44fc865e2c,True,A,baseline,,True,A,baseline,
e4f97cfc92c4b68dd8ce,137,83,writing,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,0f0e1bdf1d5ab3585f26343668f27eaeed93dd44c098a4fb8e86d1b1368f05d2,True,B,comparison,,True,B,comparison,
55129450c320751fa6c0,138,82,writing,gpt-3.5-turbo.jsonl,baseline_comparison,original,2,baseline,comparison,collected,4cb5d3261410c9c85ec60e948666015e43a7af9d496dbad9474ff02d35a363ee,True,B,comparison,,True,B,comparison,
8e4ee308133bf6246d87,139,81,writing,alpaca-13b.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,7a3674ad04a612014df56dc0ddf92b4a70a3522bb69c44728e01bbf99aae3956,True,A,baseline,,True,A,baseline,
e66a21eab978aea6f3d2,140,141,stem,gpt-4.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,430a38e9a92868264f7e19fbe3d108af4ef3d309e22e2d937f0bd89b1fec89c6,True,A,baseline,,True,A,baseline,
b7dd008f79cfad1c09b8,141,103,reasoning,alpaca-13b.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,76d016a1bc6cbedf13f95cf27e5844bd4fe433c072de28ec3af8831b4a0f2500,True,A,baseline,,True,A,baseline,
e993ac21875f25303853,142,141,stem,alpaca-13b.jsonl,comparison_baseline,original,2,comparison,baseline,collected,02594be09a4671861ceb894fc6cc1cef333f319dcfc98dc49c13457d7018d8c6,True,B,baseline,,True,B,baseline,
9e1e64f4dc2c85140adb,143,101,reasoning,gpt-4.jsonl,baseline_comparison,original,2,baseline,comparison,collected,1ce396b4deb89fb78ee0474f4e07e761c864249ab206865b3975bd5d019c1cfe,True,A,baseline,,True,A,baseline,
98865cc4a3358853d18d,144,152,humanities,gpt-4.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,ff92f8eb376ca8a64fd406117075cf5587f796d278961ab8b84d8893bb1b6868,True,B,comparison,,True,B,comparison,
6ff8dfd4d80018d9eb40,145,141,stem,gpt-4.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,4ea24883e6d801059bfaf3674ae4f1c33237af9cd85502b4d56f53052d0ee3aa,True,A,baseline,,True,A,baseline,
bbf2e24c35511df5ded6,146,101,reasoning,gpt-4.jsonl,baseline_comparison,original,1,baseline,comparison,collected,b3f2feda43e5350148daa0bc6d5f443af6b406256b62a23295c841adcd29fa0e,True,A,baseline,,True,A,baseline,
e9b30e8d3c810fa82c06,147,143,stem,alpaca-13b.jsonl,comparison_baseline,warning_ablation,1,comparison,baseline,collected,532ef6809db252f85f818a8572bbf090907b5a3c1be134ed8e724c1a3175c682,True,B,baseline,,True,B,baseline,
c04bb5cb9311438a799f,148,83,writing,alpaca-13b.jsonl,comparison_baseline,original,1,comparison,baseline,collected,7f6f6093fc60fd26255561411b025b9d2208b81b5c876882dbc307b4ac3308de,True,A,comparison,,True,A,comparison,
4b006ae70565196365dd,149,151,humanities,alpaca-13b.jsonl,comparison_baseline,original,3,comparison,baseline,collected,e81f4ba25c4e9b845b3fa575db39a1194615de4a2004fb5fc40e541a7cf07730,True,B,baseline,,True,B,baseline,
d40f5ec55042edf25acb,150,153,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,1790acd3b3cdfb37257c8904bf401e4f2b17dccee51d9431c6befac642a8525b,True,A,comparison,,True,A,comparison,
7a99a8abb419840bc1eb,151,142,stem,gpt-3.5-turbo.jsonl,baseline_comparison,original,2,baseline,comparison,collected,52bb8b1ed236384e9cbfb380a4557006c8ae85eb0fb9f511a9c8daf1e5814e74,True,A,baseline,,True,A,baseline,
fcfc23a9f5b48ce3ab70,152,101,reasoning,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,f5df7f6515c4bd61fee719b8295ae0b52c9a9894575625a1733a2711f8deefaf,True,B,comparison,,True,B,comparison,
e54652590e3bd4884131,153,143,stem,alpaca-13b.jsonl,comparison_baseline,original,3,comparison,baseline,collected,3fc9502e816c6c77987d1b290331b153bf97579ec313561da78202d60d28f572,True,B,baseline,,True,B,baseline,
33e28afa8f81d48f5ac3,154,142,stem,gpt-4.jsonl,baseline_comparison,original,3,baseline,comparison,collected,02c1b2175f016c90dd1226975608160e3c8d67f400e0a9f82c8860e5ae82661f,True,A,baseline,,True,A,baseline,
9714a29c415e99633321,155,83,writing,gpt-4.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,51deb8f1b6d66734141663b41105613484da7ffb5e6a43e812760b1da596257d,True,B,baseline,,True,B,baseline,
9c86527736a3d0c059a1,156,153,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,original,3,comparison,baseline,collected,4c0ae26bac0043a900c9f9c5f2c6ca2a4104f3d010ab578678be5c8ff37a835d,True,A,comparison,,True,A,comparison,
e2c300c466ad7d2f261c,157,101,reasoning,gpt-4.jsonl,comparison_baseline,original,2,comparison,baseline,collected,faaadf1ab840563455081cafb1bc7f4c88a3ff09b5101d413371d6a5b8beca33,True,B,baseline,,True,B,baseline,
d32be809ab3b75bc7330,158,81,writing,gpt-4.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,451226f1bbaa42dcb9154f2a3ad1a93892ef379f34efb293e06450d060dfc772,True,B,comparison,,True,B,comparison,
69653a27ac02f2fa28b6,159,102,reasoning,gpt-4.jsonl,comparison_baseline,original,3,comparison,baseline,collected,4b92aa340784f1987e2c17f4792ba4f827c2092f985fc068e2f4a6015e6fe9ba,True,B,baseline,,True,B,baseline,
357d1fd736578abce4d3,160,143,stem,alpaca-13b.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,c47c43d8d0f8984ea1fcbbca1a49cd00c795a840356fc487bc27af8356bc93f8,True,B,comparison,,True,B,comparison,
e215c3bcc74fc1984695,161,143,stem,alpaca-13b.jsonl,comparison_baseline,original,2,comparison,baseline,collected,20937eede9d16d44fd7024e80f31d13d5a27de4f76ad54ae368236527c28d75f,True,B,baseline,,True,B,baseline,
fa0a5e1bbf733508bad5,162,153,humanities,alpaca-13b.jsonl,baseline_comparison,original,1,baseline,comparison,collected,2f17c9cda4b9f6b3a8511a9560d4b695b500929e99c7b22416ffccac2a9a57eb,True,A,baseline,,True,A,baseline,
0a8ee3c7b407e814aa2e,163,142,stem,gpt-3.5-turbo.jsonl,comparison_baseline,original,3,comparison,baseline,collected,cf006020a6bf34cd079ef3d7df5750420dd44604161e937ca7a4a3bb74095e29,True,B,baseline,,True,B,baseline,
4e03ef0d0f58ae2cddc1,164,83,writing,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,c68d3351925239d2eb61cd9abc9b4452639a8b12ca5f146c0f69a22348414e55,True,A,comparison,,True,A,comparison,
f41cee39d2260fc9f048,165,83,writing,gpt-4.jsonl,baseline_comparison,original,1,baseline,comparison,collected,5a1b196e1da525612199df5e1eeceab75dc3515742fd09016e2939c0a8757029,True,B,comparison,,True,B,comparison,
9071688d9d9c78a8a868,166,82,writing,alpaca-13b.jsonl,comparison_baseline,original,1,comparison,baseline,collected,705164952a6fb2f29d5acf3a78864acee7a6198e919d420577572bfe51d7459c,True,B,baseline,,True,B,baseline,
895cd4d2b7debab562f3,167,82,writing,gpt-4.jsonl,baseline_comparison,original,1,baseline,comparison,collected,a1f74516220be4a6d1e18494195c0a96a7a78c4c0406be96fa112438ef070562,True,A,baseline,,True,A,baseline,
c58be526d7f57b399ada,168,83,writing,gpt-4.jsonl,comparison_baseline,original,1,comparison,baseline,collected,1af6492b6107d97796416453e12289816e8a26c0ecb5c727abc4280d74e55386,True,A,comparison,,True,A,comparison,
da34c5eaa37a5d4575c7,169,153,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,1,comparison,baseline,collected,79c89037fc3235eb1686ea3961adffed076aed8815b0fbd715b268bbd79b3311,True,A,comparison,,True,A,comparison,
76a592e90eead2aa0ff4,170,101,reasoning,gpt-3.5-turbo.jsonl,comparison_baseline,original,2,comparison,baseline,collected,e29595cb71040ebc8871bde5920c614b07f9d4468c9d2aa41959f2e5eb2a7993,True,B,baseline,,True,B,baseline,
f2df19f09318ff3716b4,171,142,stem,gpt-4.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,4e89f784bd049ff1df932a87d793ae89d147e7d29d8f48af366c31236730f335,True,B,baseline,,True,B,baseline,
23c3030e03e0694ef26f,172,141,stem,gpt-4.jsonl,comparison_baseline,warning_ablation,1,comparison,baseline,collected,866c175bd29795d4bef9e639a815f42fa1165c742ceab9b006dada1127c5ae4a,True,A,comparison,,True,A,comparison,
ff923b83435950387c03,173,103,reasoning,gpt-3.5-turbo.jsonl,comparison_baseline,original,1,comparison,baseline,collected,3cd3c21198c0fa44247c39f2eaebd2bfd0e625f00ddf88784a6be5b3893ee6f2,True,A,comparison,,True,A,comparison,
eec0b30d67d7889dad77,174,83,writing,gpt-4.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,140cb439cbcaaf11baa2aad0c3b66010b1c178353b40c954ba44f1dfd24ead0b,True,A,baseline,,True,A,baseline,
437ea8d5f2a459e791a2,175,153,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,original,3,baseline,comparison,collected,2153a22119754e7b3c488b6a5cb7efe59347291b69415fb9a56af5794e540a55,True,B,comparison,,True,B,comparison,
08bcca0f5dda08899846,176,83,writing,gpt-3.5-turbo.jsonl,comparison_baseline,original,3,comparison,baseline,collected,32c1813a8946a80955039236dc356478cf096963592fe8d27dc7ff53ba61e445,True,A,comparison,,True,A,comparison,
2cc5f612ffe89f8d3aef,177,102,reasoning,alpaca-13b.jsonl,comparison_baseline,original,3,comparison,baseline,collected,738ec88eb285cbd2647524afa38d2b3742b7eaa42a93807ad53ffafcba486ac8,True,B,baseline,,True,B,baseline,
2b5f8d86492cec1b9ff7,178,142,stem,gpt-3.5-turbo.jsonl,comparison_baseline,original,2,comparison,baseline,collected,a46e10c1e5804b4cd42efa91faaad19627c43cb952116db35d1e8ccfd9ffcec4,True,B,baseline,,True,B,baseline,
34971270bd157064f71b,179,102,reasoning,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,1f65909aeb3b0a1be082805c54f57e765b446f6cc9dce5364c1759d5f252f1a8,True,A,baseline,,True,A,baseline,
5a52dde42a6ce9840e8b,180,101,reasoning,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,1,comparison,baseline,collected,1fd07966071440cd1bac7bde77f7e205f198a39e4f59dd76d01d73b52458ccb6,True,B,baseline,,True,B,baseline,
482fee919eb86528bb17,181,102,reasoning,gpt-4.jsonl,baseline_comparison,original,1,baseline,comparison,collected,6d460d65292ec4831b2d6a3219f6f0545b4795109392fb0034ffb71a50b2c591,True,A,baseline,,True,A,baseline,
c478147acc47c0e3a653,182,81,writing,alpaca-13b.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,1f83258d5051d1d7e5322f2665ffcccddbab7cafff7b4582647faba5568a79f7,True,A,baseline,,True,A,baseline,
05ba36df818481d06214,183,153,humanities,gpt-4.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,8cb9264af569c084b4ea694df7d8814baca79e39da6c27699b4a459d94bdd1ff,True,A,comparison,,True,A,comparison,
7d0e2979d8b26588e69b,184,103,reasoning,alpaca-13b.jsonl,comparison_baseline,original,3,comparison,baseline,collected,66fd61e3163cd2dad8d5579c52ebbb9bf9f96706dc7b19a27a42a3a1b1c0fa37,True,B,baseline,,True,B,baseline,
dfc6beef9bc977fc722c,185,81,writing,alpaca-13b.jsonl,baseline_comparison,original,2,baseline,comparison,collected,2aea914a756e3504da4ec193ffbf84e3fc14a4f5bb88e965a9eaf461468be2c7,True,A,baseline,,True,A,baseline,
da15181e4796df6f0554,186,83,writing,alpaca-13b.jsonl,baseline_comparison,original,3,baseline,comparison,collected,30db7f528c1a9c097ae6511675db13ca232a04ac09ebc4a433049c237bbe7326,True,A,baseline,,True,A,baseline,
b4a5267ce096114240ea,187,143,stem,gpt-4.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,ee78134f310f53f5b2bd67c97f6c272a9818e8eb3ceef08908379773b7c833f7,True,B,comparison,,True,B,comparison,
395c2e5227a8bd6a8722,188,143,stem,alpaca-13b.jsonl,baseline_comparison,original,2,baseline,comparison,collected,fb84f3b8c701038d7320c6c15972b2c6d8311527d177176d759f23d7005e874e,True,B,comparison,,True,B,comparison,
76e9948ed1db0c49eadb,189,153,humanities,alpaca-13b.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,bbf10826b46c20f84a9453b5f534f8a214a4ea27b7357f6a9acccafc1cd46f8a,True,A,baseline,,True,A,baseline,
ad53182ae3099812a7e5,190,101,reasoning,alpaca-13b.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,00518f40e776d4773908066a6f4e80664848f94272b70a8d48da6cb36137c603,True,B,baseline,,True,B,baseline,
224680e3ec83f905922f,191,103,reasoning,gpt-4.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,6a6877b3098bd68ba447667b1e50bec6ca8deaaa5c20bf2cd69868d0c9ed1a41,True,B,comparison,,True,B,comparison,
b9d9b5c203992b5c2def,192,152,humanities,gpt-4.jsonl,baseline_comparison,original,3,baseline,comparison,collected,b26feea3ecb473c6c32918611a9f049a4c3565c9fcf65cb8fd6fc9ab52515806,True,B,comparison,,True,B,comparison,
2033768c6cd06168bbf4,193,153,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,original,2,comparison,baseline,collected,fc97b7b1a723c5a471cf880436890880fc9d11545eccf74b687ca2f10fde55ff,True,A,comparison,,True,A,comparison,
a9156463f2c68e3c00d0,194,81,writing,gpt-4.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,12bdcbc6ffd75e05fd57408960252cd0f01390ffc783ff982c6b6624c10b0361,True,B,comparison,,True,B,comparison,
a69f47f8ffde48c91240,195,153,humanities,gpt-4.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,1866e1a9fd1b1470dbd68611188d33b1b16aa535f0267dabbd77cdeb4b1bbd67,True,A,baseline,,True,A,baseline,
94cdfe2cc9a396031b95,196,153,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,5426cc6ff9798cdc05dea81c4b5ab321aa283dbb587c77ad0245589a5e5f2d00,True,B,comparison,,True,B,comparison,
aade3a87f12d0aab8499,197,152,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,1672a529a36f04fdb749b85bd0d191842b1883c0d78ab178d50f4087f766bbc3,True,A,baseline,,True,A,baseline,
94c74bf1405b45136eb2,198,152,humanities,alpaca-13b.jsonl,comparison_baseline,original,3,comparison,baseline,collected,d0a928540e771e27c1909b4401a0aa74b84fe606efe87d24ac7ffa9b6b3955a0,True,B,baseline,,True,B,baseline,
5f9b212fbbb178dfc1df,199,152,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,original,2,baseline,comparison,collected,2dd1ea15f7105ffccced03036d6823dde82f081854915c915513e082b7ada782,True,A,baseline,,True,A,baseline,
9927ff8f33552d7f216c,200,83,writing,alpaca-13b.jsonl,baseline_comparison,original,2,baseline,comparison,collected,ee804b025a9a8a2faaabeeb63ab2c7a50ec1f5912f5f5f87a56796acc850f8fa,True,A,baseline,,True,A,baseline,
02b8774911c252782f3a,201,142,stem,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,0289d01f04a1ae10dd14a5ab1b2d4fe9963ec62d3cb1d92216e9269a83048348,True,A,baseline,,True,A,baseline,
0d41bc0ff14b0e431809,202,82,writing,alpaca-13b.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,de0d567d6f106a9293b9e1eadc539d02541dbd11a97473b38ddc2721ce09e6a7,True,A,baseline,,True,A,baseline,
10a3d22052b9292a1ed1,203,101,reasoning,alpaca-13b.jsonl,baseline_comparison,original,2,baseline,comparison,collected,48cfece36a8ec4214c90e6a4ecda437d485b1debb2f396722db4985c90c4759c,True,B,comparison,,True,B,comparison,
0a8a0d837c3b204e38e1,204,83,writing,gpt-4.jsonl,comparison_baseline,original,3,comparison,baseline,collected,0d4313690e9196aca065f8264653da1e515b06e0236e3262e110db657e25e2c2,True,A,comparison,,True,A,comparison,
9ad42245733f8f18aa2e,205,152,humanities,alpaca-13b.jsonl,baseline_comparison,original,2,baseline,comparison,collected,8898c55a9c320cff63e407107bbd9ac268363a29c1e31568bee3da9b8349b8c1,True,A,baseline,,True,A,baseline,
9df10d7790193ff9fd34,206,153,humanities,gpt-4.jsonl,baseline_comparison,original,1,baseline,comparison,collected,76845ffbd482d699ca622eef303042b81fc62749331629a1d63642675a3ca117,True,A,baseline,,True,A,baseline,
840903a323dca64922a6,207,83,writing,gpt-3.5-turbo.jsonl,comparison_baseline,original,1,comparison,baseline,collected,61583a8e35823b706231a4d5550bd8e6baad7b61c5b64dee54428f82d2c2fb56,True,A,comparison,,True,A,comparison,
795df8cd9ef4220e814a,208,151,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,original,3,baseline,comparison,collected,ac4ac527da1170c7897610211b0ef59468f6a786d177a63b0755625ac6f3fab8,True,A,baseline,,True,A,baseline,
bfa05b8da51efb21cb4e,209,141,stem,gpt-3.5-turbo.jsonl,comparison_baseline,original,3,comparison,baseline,collected,c956583c7779a4089d994acf3a4c668ded53af27756f2a280189c29260696422,True,B,baseline,,True,B,baseline,
d115fd51899c69e46bd3,210,152,humanities,alpaca-13b.jsonl,comparison_baseline,original,1,comparison,baseline,collected,fa83f0f5cfd477115ea7700c4dd6c8e4af18e5ff590660c65ac4c83fc0227fab,True,B,baseline,,True,B,baseline,
134f8cbba47d628ce304,211,82,writing,gpt-4.jsonl,comparison_baseline,original,3,comparison,baseline,collected,c4c1835aba6a3d506ee2e296b933ffdbe4580662a3a84478d3eeec649a26342e,True,B,baseline,,True,B,baseline,
f4b94a259c0c719e299c,212,81,writing,alpaca-13b.jsonl,comparison_baseline,warning_ablation,1,comparison,baseline,collected,8c5cc8c23fff2e0d2f891643ac889d28da30840f28c6bc95fc66727738d772d1,True,B,baseline,,True,B,baseline,
487cc71bf8846bf52a84,213,153,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,cb69d71d0e416624320a3642b5b9bc78ac80d224ea9a7ffa0eb0b4c093b05bd9,True,A,comparison,,True,A,comparison,
50f136fe36cef59552c8,214,82,writing,alpaca-13b.jsonl,comparison_baseline,original,2,comparison,baseline,collected,a34885105c9108f4190c76c25a4b6c4f27f0bd0b09dc189977d0f59f38b5b63c,True,B,baseline,,True,B,baseline,
a661ca023f0d2aed980f,215,101,reasoning,alpaca-13b.jsonl,comparison_baseline,original,2,comparison,baseline,collected,c7ba3386ea72e9d90c089b8fad39220afc718eb1b9d96c9a47581ef4e2361a45,True,B,baseline,,True,B,baseline,
59f47543622c644b8fad,216,152,humanities,alpaca-13b.jsonl,baseline_comparison,original,1,baseline,comparison,collected,9508a4f0857e3843d61a34a004c067c445847341659fe87b935215b6ce2361a1,True,A,baseline,,True,A,baseline,
750f2e37af2a855b7469,217,152,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,152b8ce2f0ac6e75ed9d353a67d5a825d0259a1e03b0b7e57810f6c39eaba851,True,A,baseline,,True,A,baseline,
88e04b8de1b49439f383,218,141,stem,gpt-3.5-turbo.jsonl,baseline_comparison,original,2,baseline,comparison,collected,05b5e1df12323bb5bec5ca6b8454f0dcecdbfef736d5371701705f7526deb3ef,True,A,baseline,,True,A,baseline,
6e62119530f990eadb0f,219,83,writing,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,ad5f0b5173f902a000cd5ac5b9d50986ca35e79bcdf9b12ff77452787298bb4f,True,A,baseline,,True,A,baseline,
1c0eb0ed8bfaee0b2a67,220,81,writing,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,c3415790d49db822a20e5cc29d186edf9b31ffe37dd85a6ea4c6d2574822b0a7,True,A,baseline,,True,A,baseline,
41446b379cfdc9433c08,221,143,stem,gpt-3.5-turbo.jsonl,comparison_baseline,original,3,comparison,baseline,collected,74c310be4d6e1c27116c9268fb63ece6d87be6b3d2f614611472199c96929b76,True,A,comparison,,True,A,comparison,
fdf0d324eeccdd947481,222,152,humanities,alpaca-13b.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,de22368622f8ec8b859dee0cf88fd5d4ef2f54e1f18f33aa9a0e74848b835f78,True,A,baseline,,True,A,baseline,
21b388f151863f77efd4,223,142,stem,alpaca-13b.jsonl,comparison_baseline,warning_ablation,1,comparison,baseline,collected,555a53b300a41c9c17f285ad6d0647c811d91c02992b2172aeb0613c94af21a6,True,B,baseline,,True,B,baseline,
7fb56ba27d400d712ffb,224,151,humanities,alpaca-13b.jsonl,comparison_baseline,original,2,comparison,baseline,collected,0ae1cfaacc8a5606b49f40463bee98fdf11a79d31c8684ec96d0ccca657a7f5c,True,B,baseline,,True,B,baseline,
bb91150195c3087621e5,225,142,stem,alpaca-13b.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,dc5a3832b414f7de2a419d002660d31568daa8176982e50863078793c6de0dac,True,A,baseline,,True,A,baseline,
48f83dd7df940ef59fd1,226,101,reasoning,alpaca-13b.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,d46fd0a8bec81d6d1baddafbce9a397c5531e18d562ffbd25c22881f8b458b82,True,B,comparison,,True,B,comparison,
